"Cluster 1","Cluster 2","Cluster 3","Cluster 4"
0.269433411762072,0.242632725727954,0.238523304949312,0.249410557560661
0.121637827379164,0.211463307832111,0.0769476679322411,0.589951196856483
0.091155790811441,0.173432857743847,0.0513063198492838,0.684105031595429
0.181820024753304,0.243772903863824,0.0990306405449718,0.4753764308379
0.485367610139907,0.117489389639111,0.34979637555802,0.0473466246629615
0.226935235286315,0.323009030109685,0.0912665560092786,0.358789178594721
0.386173566186575,0.324753491134181,0.207166614077949,0.081906328601296
0.554652719962693,0.24577693730144,0.147753720890097,0.0518166218457698
0.433213317248546,0.113338981102306,0.410322451391443,0.043125250257705
0.635944314957896,0.111586062916563,0.224818969102923,0.0276506530226183
0.205600042949578,0.333637994139919,0.10395733502009,0.356804627890413
0.498356013985813,0.197855760749506,0.232303679283924,0.071484545980758
0.582606991692454,0.218344140719658,0.148095632279897,0.0509532353079908
0.308661273929428,0.508208045605847,0.105014240721776,0.0781164397429493
0.181594168846823,0.432723972019658,0.0888737188235303,0.296808140309988
0.347845201758921,0.324587617418806,0.222506075566225,0.105061105256048
0.102224499778512,0.465512061763795,0.0424310239243862,0.389832414533307
0.212926543737557,0.504217057763702,0.117228332745276,0.165628065753465
0.17374385951928,0.38911852623021,0.104405602620774,0.332732011629736
0.0224486597317075,0.0521517687359426,0.0108984805164102,0.91450109101594
0.327280156817518,0.255847881460226,0.313572350172534,0.103299611549722
0.253478244954653,0.26037507620782,0.275115724832021,0.211030954005507
0.285780713541797,0.500336305196546,0.110880660179302,0.103002321082354
0.285875557280138,0.281557292131708,0.192425983404891,0.240141167183263
0.292493848201221,0.241600753683126,0.24233305416733,0.223572343948324
0.229643692989828,0.305281047957446,0.198860577231885,0.266214681820841
0.413621616214567,0.191926106265262,0.291100899428433,0.103351378091738
0.1244886480614,0.546024945312842,0.0555892256486833,0.273897180977075
0.306027541716596,0.238311321132977,0.248601734382592,0.207059402767835
0.335196205333421,0.232138580886597,0.247620079714294,0.185045134065688
